date,favorites,id,isRetweet,retweets,text
1509850745000,73099,927007332743172098,false,13372,"Just gave a speech to the great men and women at Yokota Air Base in Tokyo, Japan. Leaving to see Prime Minister Abe. https://t.co/6LRAgojvDB"
1509842588000,64148,926973117708296192,false,11639,I am landing shortly. Can’t wait to be with our GREAT MILITARY. See you soon! https://t.co/AVLrrOxmm4
1509799766000,59556,926793510723796993,false,14566,Would very much appreciate Saudi Arabia doing their IPO of Aramco with the New York Stock Exchange. Important to the United States!
1509798900000,136217,926789876556500992,false,30564,"Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Market ever, up $5.4 trill"
1509779305000,66647,926707692395102219,false,15691,Thank you to our GREAT Military/Veterans and @PacificCommand.Remember #PearlHarbor. Remember the @USSArizona!A day I’ll never forget. https://t.co/CMkB0kTkSc
1509764840000,57770,926647019455766528,false,10268,Thank you for such a beautiful welcome Hawaii. My great honor to visit @PacificCommand upon arrival. Heading to Pearl Harbor w/ @FLOTUS now. https://t.co/6gDME9cmnS
1509749079000,75457,926580912036466690,false,10168,Getting ready to land in Hawaii. Looking so much forward to meeting with our great Military/Veterans at Pearl Harbor!
1509728099000,115338,926492915626663939,false,28875,The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.
1509726131000,56413,926484660946862085,false,12526,"JOBS, JOBS, JOBS! https://t.co/twUNktGbnb"
1509725392000,78704,926481563214376961,false,20022,"The rigged Dem Primary, one of the biggest political stories in years, got ZERO coverage on Fake News Network TV last night. Disgraceful!"
1509720356000,62592,926460439000698880,false,10817,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!"
1509719395000,68245,926456409260285952,false,12831,"I always felt I would be running and winning against Bernie Sanders, not Crooked H, without cheating, I was right."
1509719314000,64586,926456069047582721,false,12460,Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary!
1509711093000,58934,926421589159182339,false,11691,"...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!"
1509710630000,47680,926419647708258304,false,11101,"ISIS just claimed the Degenerate Animal who killed, and so badly wounded, the wonderful people on the West Side, was ""their soldier."" ....."
1509710129000,85471,926417546038923264,false,22270,"Pocahontas just stated that the Democrats, lead by the legendary Crooked Hillary Clinton, rigged the Primaries! Lets go FBI &amp; Justice Dept."
1509709690000,63481,926415703476928512,false,14558,The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC &amp; then stole the Democratic Primary from Crazy Bernie!
1509707493000,111341,926406490763784194,false,24302,"....People are angry.  At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!"
1509707039000,60337,926404584456773632,false,14175,"...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails, Uranium, Podesta, the Server, plus, plus..."
1509706667000,74562,926403023861141504,false,18856,Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary &amp; the Dems..
1509706311000,90816,926401530013642765,false,21489,My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.
1509672594000,38339,926260114146889728,false,6139,I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!
1509672408000,52842,926259330474704900,false,13071,The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!
1509670089000,75843,926249604936556545,false,19736,....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?
1509669597000,68627,926247543801044993,false,18788,Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....
1509667507000,54081,926238774773862400,false,10306,"Great Tax Cut rollout today. The lobbyists are storming Capital Hill, but the Republicans will hold strong and do what is right for America!"
1509662143000,36219,926216279287042048,false,7384,"Today, it was my pleasure and great honor to announce my nomination of Jerome Powell to be the next Chairman of the @FederalReserve. https://t.co/6aDuRy3zws"
1509654798000,46567,926185468911382529,false,10915,"Broadcom's move to America=$20 BILLION of annual rev into U.S.A., $3+ BILLION/yr. in research/engineering &amp, $6 BILLION/yr. in manufacturing. https://t.co/NsJ4PtVTtl"
1509652736000,38997,926176823117074433,false,8277,"Today, we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A..... https://t.co/WrqUXBndyZ"
1509648227000,45852,926157911151214592,false,10616,Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USA🇺🇸 https://t.co/d7L1YW5iVY
1509647627000,61880,926155393490878464,false,14009,I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. https://t.co/tW4wOlI4vu
1509643892000,47556,926139726129704960,false,9118,"Congratulations to the Houston @Astros, 2017 #WorldSeries Champions⚾️#HoustonStrong #EarnHistory https://t.co/BP7OEzdhFi"
1509623676000,70659,926054936718307328,false,13169,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!
1509623446000,58793,926053970535243777,false,10690,Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...
1509594198000,146423,925931294705545216,false,33494,"NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!"
1509592916000,33805,925925920304779264,false,6356,"Great mtg w/ @Cabinet today. Tomorrow, I will be announcing the new head of the Fed. I think you will be extremely impressed by this person! https://t.co/5ASJVLGAiG"
1509590757000,28999,925916863401480192,false,3898,"Happy birthday to @garyplayer, a truly great Champion and Person!"
1509589843000,38422,925913030159937537,false,8011,It is finally happening for our great clean coal miners! https://t.co/suAnjs6Ccz
1509589184000,89892,925910265060831232,false,17793,The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!
1509588561000,60109,925907651350941696,false,10801,Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!
1509577406000,63857,925860866767163393,false,18037,"CHAIN MIGRATION must end now! Some people come in, and they bring their whole family with them, who can be truly evil. NOT ACCEPTABLE! https://t.co/PQGeTTdRtX"
1509573807000,29171,925845770724618240,false,5487,@SenateMajLdr @SenateGOP ...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!
1509573799000,35622,925845735089889280,false,6571,Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...
1509570873000,48419,925833462426292226,false,9635,"Thank you to the GREAT NYPD, First Responders and all govt officials for having handled the terrible West Side attack so professionally! https://t.co/imPIdOzjAn"
1509567267000,24572,925818338172915712,false,4154,@NYGovCuomo @NYCMayor ...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong
1509567257000,29327,925818295462322184,false,5042,Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...
1509564407000,47264,925806343855984647,false,9812,We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. https://t.co/WZFHXoJE3K
1509548609000,47087,925740081805217792,false,9150,....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER
1509548383000,69378,925739132579729420,false,13702,Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....
1509543032000,33663,925716689064427520,false,6849,#NYCStrong #USA🇺🇸 https://t.co/6K3Xw5P87d
1509536414000,63745,925688931823300609,false,16291,"""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends"
1509535848000,85282,925686558304464897,false,20325,"We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends"
1509535472000,108932,925684982307348480,false,28751,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based."
1509499582000,124071,925534445393928199,false,28903,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!"
1509499340000,58689,925533433597775873,false,10674,The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!
1509490660000,96123,925497025386500096,false,20433,"My thoughts, condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!"
1509489105000,119650,925490503218589696,false,27947,"We must not allow ISIS to return, or enter, our country after defeating them in the Middle East and elsewhere. Enough!"
1509485404000,92756,925474979914887168,false,19799,"In NYC, looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!"
1509478885000,37010,925447637708496897,false,8574,"U.S. COAL PRODUCTION
Up📈7.8% past year. 
Down📉31.5% last 10 years. 
#EndingWarOnCoal https://t.co/xr20OBb2DV"
1509477271000,24628,925440868575797252,false,5058,“Home Prices Reach New All-Time Highs in August” Read more: https://t.co/XzJiZgGQ8R https://t.co/STBtR6mO2j
1509473471000,34521,925424931390873602,false,8104,"""Consumer Confidence Hits Highest Level Since December 2000"" Read more: https://t.co/w7WkcobFun https://t.co/nLo5XCnuIx"
1509466116000,52748,925394079982280704,false,10872,"Wishing everyone a safe and Happy Halloween!
#Halloween2017 https://t.co/BRpgXVRI8Y"
1509464902000,23521,925388990177562625,false,4574,Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU
1509461184000,31021,925373392827666432,false,7694,“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks” https://t.co/2U7WJmfGlM
1509459042000,44528,925364408364171265,false,9654,"....earth shattering. He and his brother could Drain The Swamp, which would be yet another campaign promise fulfilled. Fake News weak!"
1509458787000,56575,925363340553211909,false,13546,"The biggest story yesterday, the one that has the Dems in a dither, is Podesta running from his firm. What he know about Crooked Dems is...."
1509452466000,64310,925336826717593600,false,13515,I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!
1509452168000,47496,925335577217683456,false,10061,"....came to the campaign. Few people knew the young, low level volunteer named George, who has already proven to be a liar. Check the DEMS!"
1509451781000,49708,925333956110757888,false,11157,"The Fake News is working overtime. As Paul Manaforts lawyer said, there was ""no collusion"" and events mentioned took place long before he..."
1509373690000,77341,925006418989715456,false,17811,"....Also, there is NO COLLUSION!"
1509373509000,102117,925005659569041409,false,27626,"Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary &amp; the Dems the focus?????"
1509364226000,36733,924966722544848896,false,5961,Great job by MichaelCaputo on @foxandfriends.
1509363456000,94401,924963492645437441,false,30018,"Report out that Obama Campaign paid $972,000 to Fusion GPS. The firm also got $12,400,000 (really?) from DNC. Nobody knows who OK'd!"
1509288489000,78270,924649059520073730,false,18617,"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!"
1509286634000,85648,924641278947622913,false,19873,"...are now fighting back like never before. There is so much GUILT by Democrats/Clinton, and now the facts are pouring out. DO SOMETHING!"
1509286191000,62995,924639422066384896,false,14096,"...""collusion,"" which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics, but the R's..."
1509285757000,74654,924637600094326784,false,18853,"...the Uranium to Russia deal, the  33,000 plus deleted Emails, the Comey fix and so much more. Instead they look at phony Trump/Russia,...."
1509285223000,95691,924635359480303616,false,23974,"Never seen such Republican ANGER &amp; UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12,000,000?),...."
1509282767000,57717,924625061100867584,false,11318,"As usual, the ObamaCare premiums will be up (the Dems own it), but we will Repeal &amp; Replace and have great Healthcare soon after Tax Cuts!"
1509232539000,78633,924414387343028224,false,15398,"JFK Files are released, long ahead of schedule!"
1509229182000,95795,924400308834455552,false,19356,While not at all presidential I must point out that the Sloppy Michael Moore Show on Broadway was a TOTAL BOMB and was forced to close. Sad!
1509228510000,54380,924397489037430784,false,11924,"Happy #FirstRespondersDay to all of our HEROES out there. We are forever grateful to you for your service, sacrifice and courage 24/7/365! https://t.co/vOcTlyOeyw"
1509225036000,45911,924382919845666816,false,8392,...in order to put any and all conspiracy theories to rest.
1509224997000,43415,924382752941756421,false,8224,"...addresses of any mentioned person who is still living. I am doing this for reasons of full disclosure, transparency and..."
1509224940000,60931,924382514613030912,false,13429,"After strict consultation with General Kelly, the CIA and other Agencies, I will be releasing ALL #JFKFiles other than the names and..."
1509201458000,35387,924284026394959872,false,7143,Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating! https://t.co/ONObTWOaOn https://t.co/CYG11DnxH7
1509193708000,113178,924251519121346560,false,19011,Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!
1509193332000,77552,924249943719727104,false,17383,Very little reporting about the GREAT GDP numbers announced yesterday (3.0 despite the big hurricane hits). Best consecutive Q's in years!
1509156808000,57755,924096747122634752,false,20163,"“WHAT HAPPENED”

“How Team Hillary played the press for fools on Russia”
➡️https://t.co/GqpIidk017

NOW WE KNOW! https://t.co/SgWL1HZmkI"
1509149145000,55885,924064610038272000,false,13908,#JFKFiles https://t.co/AnPBSJFh3J
1509147194000,36013,924056425298571265,false,8074,"Happy Birthday @TheLeeGreenwood!
#FlashbackFriday https://t.co/MCrMK6Eurm"
1509139051000,38129,924022268929433600,false,6943,"People are anxiously awaiting my decision as to who the next head of the Fed will be....
🎥https://t.co/PEj1KNYcAO"
1509136430000,38307,924011278804357120,false,10479,.@FoxNews Chris Wallace: “More evidence of Dem collusion with Russia than GOP” https://t.co/nACQerJSiu
1509128195000,41278,923976737788227584,false,8020,We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leadership and love. https://t.co/DL3oan4Fm7
1509115962000,52640,923925428372492288,false,9467,"Diane Black of Tennessee, the highly respected House Budget Committee Chairwoman, did a GREAT job in passing Budget, setting up big Tax Cuts"
1509114795000,33397,923920535607828481,false,6398,Thank you @FLGovScott. https://t.co/rgdU9plvFK
1509111220000,85410,923905540291522560,false,21759,"It is now commonly agreed, after many months of COSTLY looking, that there was NO collusion between Russia and Trump. Was collusion with HC!"
1509108647000,42502,923894747793580033,false,7967,Happy birthday to the great @TheLeeGreenwood. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!
1509104323000,83679,923876612013248512,false,16448,JFK Files are being carefully released. In the end there will be great transparency. It is my hope to get just about everything to public!
1509103600000,15767,923873579539861506,false,3138,Happy birthday to the great @leegreenwood83. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!
1509103000000,42707,923871062072295427,false,8028,Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!
1509102543000,39681,923869147091451904,false,7049,"Congratulations to @SpeakerRyan, @GOPLeader, @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts"
1509101996000,37950,923866849451888640,false,5545,Thank you @foxandfriends. Really great job and show!
1509101916000,46257,923866515358789633,false,9127,"Wacky &amp; totally unhinged Tom Steyer, who has been fighting me and my Make America Great Again agenda from beginning, never wins elections!"
1509067135000,39132,923720632122200064,false,7967,"WORKING TOGETHER, we will defeat this #OpioidEpidemic &amp, free our nation from the terrible affliction of drug abuse. https://t.co/iAZjqGMwav https://t.co/mZI5uQN4oZ"
1509053392000,48280,923662988833427458,false,10465,"Effective today, my administration officially declared the #OpioidCrisis a NATIONAL PUBLIC HEALTH EMERGENCY under federal law. https://t.co/YosOBurdCw"
1509030336000,115442,923566287263068161,false,19978,Big news - Budget just passed!
1509028245000,58669,923557515828310020,false,10422,Do not underestimate the UNITY within the Republican Party!
1509027081000,45285,923552633633337344,false,9343,"Ed Gillespie will be a great Governor of Virginia. His opponent doesn't even show up to meetings/work, and will be VERY weak on crime!"
1509026828000,52466,923551572218572802,false,10543,"Ed Gillespie will turn the really bad Virginia economy #'s around, and fast. Strong on crime, he might even save our great statues/heritage!"
1509025545000,33921,923546192511946752,false,7270,Will be another Sean success! https://t.co/SlNTENvJLA
1508988821000,44913,923392161634275328,false,10318,"Together, we will Make America Great Again!
#AmericaFirst🇺🇸 https://t.co/ajiC3flNkI"
1508982470000,43534,923365521847934976,false,9436,This will be the biggest TAX CUT in the history of our country - and we need it! #TaxReform Read more: https://t.co/o3W9bJkz5k https://t.co/JYckXWEmLu
1508971617000,26715,923320000185847808,false,4608,Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! https://t.co/9V9z015kVl
1508969856000,29694,923312613584289792,false,5630,"Texas @GovAbbott &amp, Lt. Gov. @DanPatrick,Thank you for todays briefing on hurricane recovery efforts here in TX. Keep up the great work! https://t.co/rBel6IWrJl"
1508961399000,104503,923277142271684609,false,26665,The long anticipated release of the #JFKFiles will take place tomorrow. So interesting!
1508960362000,39317,923272793457913857,false,7088,"Melania and I look forward to being with President Xi &amp, Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N"
1508959450000,47139,923268967728386049,false,7743,"Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade, two very important subjects!"
1508953570000,31345,923244308848881665,false,6059,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs
1508951971000,28006,923237600009342978,false,4688,"Congrats to @Reince Priebus, a really good and talented man. We’re proud of you Reince! https://t.co/7AsjAMrSnV"
1508946003000,43001,923212567232774145,false,10828,MAKE AMERICA GREAT AGAIN! https://t.co/CbEwJSQ1A3
1508934810000,61241,923165619868131329,false,11884,"Jeff Flake, with an 18% approval rating in Arizona, said ""a lot of my colleagues have spoken out."" Really, they just gave me a standing O!"
1508931316000,81085,923150966551171073,false,14892,"Working hard on the biggest tax cut in U.S. history. Great support from so many sides. Big winners will be the middle class, business &amp; JOBS"
1508931036000,50857,923149793974775810,false,9494,"The meeting with Republican Senators yesterday, outside of Flake and Corker, was a love fest with standing ovations and great ideas for USA!"
1508930856000,56824,923149037523566592,false,11965,"The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt &amp; wounded!"
1508930490000,66480,923147501418446849,false,17896,"""Clinton campaign &amp; DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President."" @FoxNews"
1508883642000,75470,922951009277825024,false,13432,So nice being with Republican Senators today. Multiple standing ovations! Most are great people who want big Tax Cuts and success for U.S.
1508872298000,26960,922903426434064384,false,5264,"“President Donald J. Trump Proclaims October 24, 2017, as United Nations Day” Read more: https://t.co/cyRAQAKhy2 https://t.co/HVD0kLYlBk"
1508855732000,84377,922833943749103621,false,15133,Stock Market just hit another record high! Jobs looking very good.
1508854846000,56673,922830229525225477,false,11782,...the entire World WAS laughing and taking advantage of us. People like liddle' Bob Corker have set the U.S. way back. Now we move forward!
1508854428000,53375,922828476872318976,false,11009,"Sen. Corker is the incompetent head of the Foreign Relations Committee, &amp; look how poorly the U.S. has done. He doesn't have a clue as....."
1508851821000,49602,922817539251556353,false,10938,"Isn't it sad that lightweight Senator Bob Corker, who couldn't get re-elected in the Great State of Tennessee, will now fight Tax Cuts plus!"
1508847635000,50612,922799981874089985,false,10503,"...Corker dropped out of the race in Tennesse when I refused to endorse him, and now is only negative on anything Trump. Look at his record!"
1508847239000,69627,922798321739161600,false,16063,"Bob Corker, who helped President O give us the bad Iran Deal &amp; couldn't get elected dog catcher in Tennessee, is now fighting Tax Cuts...."
1508800681000,61100,922603042796654592,false,13681,We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our nation. https://t.co/BaQZDA3s2e
1508761810000,75496,922440008971292672,false,13360,"I had a very respectful conversation with the widow of Sgt. La David Johnson, and spoke his name from beginning, without hesitation!"
1508759588000,99734,922430688703451136,false,19718,"Two dozen NFL players continue to kneel during the National Anthem, showing total disrespect to our Flag &amp; Country.  No leadership in NFL!"
1508758976000,99786,922428118685581313,false,19966,"There will be NO change to your 401(k). This has always been a great and popular middle class tax break that works, and it stays!"
1508674127000,105036,922072236592435200,false,21614,"It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred."
1508673751000,91854,922070659093671936,false,18436,"Wacky Congresswoman Wilson is the gift that keeps on giving for the Republican Party, a disaster for Dems. You watch her in action &amp; vote R!"
1508673039000,40439,922067676708638721,false,6181,Doing interview today with Maria Bartiromo at 10:00 A.M. on @FoxNews - ENJOY!
1508630961000,65983,921891186352287744,false,13482,"...2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!"
1508630565000,65785,921889525881819136,false,12598,"...9 months than this Administration. Over 50 Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security...."
1508630261000,62186,921888248707846144,false,10938,"I agree getting Tax Cuts approved  is important (we will also get HealthCare), but perhaps no Administration has done more in its first....."
1508626317000,56279,921871707564101632,false,13485,"Just out, but lightly reported: ""Fewest jobless claims since 1973 show firm U.S. Job Market"" Lowest since March 1973. @bpolitics"
1508620868000,84848,921848853090983938,false,17814,"Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side, not mine!"
1508616360000,83610,921829947093733376,false,18667,"Keep hearing about ""tiny"" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp; CBS?"
1508615963000,70236,921828280998744066,false,19730,"Officials behind the now discredited ""Dossier"" plead the Fifth. Justice Department and/or FBI should immediately release who paid for it."
1508604633000,40173,921780758372642816,false,8606,“Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign” https://t.co/2eoYXJB7h0
1508591673000,80486,921726400922619904,false,16701,Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!
1508591297000,45044,921724821939130369,false,12089,People get what is going on! https://t.co/Pdg7VqQv6M
1508589305000,177399,921716470140325889,false,54432,"Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened."
1508587636000,77107,921709468055896064,false,15551,"I hope the Fake News Media keeps talking about Wacky Congresswoman Wilson in that she, as a representative, is killing the Democrat Party!"
1508586776000,59482,921705862992887808,false,12164,"Budget that just passed is a really big deal, especially in terms of what will be the biggest tax cut in U.S. history - MSM barely covered!"
1508543537000,63767,921524504836395008,false,11498,"Great book just out, ""A Place Called Heaven,"" by Dr. Robert Jeffress - A wonderful man!"
1508533837000,54299,921483820288921601,false,12514,This is a once-in-a-generation opportunity to offer historic tax relief to the American people! Join me today: https://t.co/9czcJDbmVW https://t.co/s3kXpvbYih
1508525421000,31184,921448521617821701,false,5632,"Today, it was an honor to have @UNSecretary-General @AntonioGuterres at the @WhiteHouse. Speaking for the U.S.A., we appreciate all you do! https://t.co/Sk0Jcazzxw"
1508524279000,41513,921443729990397952,false,10380,Thank you @GeraldoRivera @FoxandFriends. Agree! https://t.co/8cZLdAbgzw
1508495510000,89529,921323063945453574,false,22815,"Just out report: ""United Kingdom crime rises 13% annually amid spread of Radical Islamic terror."" Not good, we must keep America safe!"
1508494545000,63510,921319017826091008,false,11988,"....This now allows for the passage of large scale Tax Cuts (and Reform), which will be the biggest in the history of our country!"
1508494275000,60427,921317883321430016,false,12529,"The Budget passed late last night, 51 to 49. We got ZERO Democrat votes with only Rand Paul (he will vote for Tax Cuts) voting against....."
1508476364000,46190,921242760685998080,false,10187,Great news on the 2018 budget @SenateMajLdr McConnell - first step toward delivering MASSIVE tax cuts for the American people! #TaxReform https://t.co/aBzQR7KR0c
1508468442000,43524,921209530628956161,false,7642,Big ratings getter @seanhannity and Apprentice Champion John Rich are right now going on stage in Las Vegas for #VegasStrong. Great Show!
1508468022000,76124,921207772233990144,false,16271,"The Fake News is going crazy with wacky Congresswoman Wilson(D), who was SECRETLY on a very personal call, and gave a total lie on content!"
1508463780000,46227,921189980843663360,false,10034,"""Keep up the GREAT work. I am with you 100%!""""ISIS is losing its grip...""""Army Colonel Ryan DillonCJTF–OIRhttps://t.co/jVGuvv5mzm https://t.co/PSCXg38CtS"""
1508445621000,42377,921113816053755904,false,8687,It was great to have Governor @RicardoRossello of #PuertoRico🇵🇷with us at the @WhiteHouse today. We are with you! #PRStrong https://t.co/Op2xDZxvNc
1508415678000,61095,920988223362469891,false,19460,".@foxandfriends ""Russia sent millions to Clinton Foundation"""
1508414175000,73318,920981920787386368,false,20827,"Workers of firm involved with the discredited and Fake Dossier take the 5th. Who paid for it, Russia, the FBI or the Dems (or all)?"
1508411872000,100236,920972261032648705,false,32373,"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!"
1508410449000,60957,920966294035451904,false,10498,"Republicans are going for the big Budget approval today, first step toward massive tax cuts. I think we have the votes, but who knows?"
1508382209000,69883,920847844759699456,false,14930,"""46% of Americans think the Media is inventing stories about Trump &amp; his Administration."" @FoxNews   It is actually much worse than this!"
1508369514000,37194,920794597265088512,false,8244,".@DanaPerino &amp; @BradThor,
Thank you so much for the wonderful compliment. Working hard! #MAGA https://t.co/AKWlsMsCVH"
1508366982000,48725,920783976784171008,false,11337,"""20,000📈21,000📈22,000📈 23,000📈this year...FOUR one thousand milestones this year..."" 
#Dow23K #MAGA https://t.co/GQ5f2eVvEI"
1508365152000,59154,920776302231244800,false,14410,This is what REAL PRIDE in our COUNTRY is all about! #USA🇺🇸 https://t.co/kyv866prdE
1508359325000,82486,920751863426842625,false,17920,".@NFL: Too much talk, not enough action. Stand for the National Anthem."
1508354846000,35305,920733077349064707,false,9224,"""""""Iran hides behind its assertion of technical compliance w/the nuclear deal, while it brazenly violates the other limits..""""Amb. @NikkiHaley https://t.co/xvHgx7d1cT"""
1508350839000,30960,920716270395371521,false,5826,It was an honor to welcome Republican and Democratic members of the Senate Finance Committee to the @WhiteHouse today. #TaxReform https://t.co/ge4Xic9fId
1508345903000,37072,920695565578592256,false,7044,Our hearts are with all affected by the wildfires in California. God bless our brave First Responders and @FEMA team. We support you! https://t.co/YaoPbaVI5L
1508339227000,36609,920667567030710272,false,8175,"The current tax code is a burden on American taxpayers &amp, harmful to job-creators. Americans need #TaxReform! More: https://t.co/qXyiYiFWCO https://t.co/NGIjJOc3TP"
1508334070000,50898,920645935981613057,false,10029,"I am supportive of Lamar as a person &amp; also of the process, but I can never support bailing out ins co's who have made a fortune w/ O'Care."
1508325924000,82473,920611770775064576,false,19545,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!
1508324766000,85127,920606910109356032,false,19062,The NFL has decided that it will not force players to stand for the playing of our National Anthem. Total disrespect for our great country!
1508324196000,78626,920604520572424193,false,19527,"As it has turned out, James Comey lied and leaked and totally protected Hillary Clinton. He was the best thing that ever happened to her!"
1508323098000,50727,920599916371693568,false,10992,"The Democrats will only vote for Tax Increases. Hopefully, all Senate Republicans will vote for the largest Tax Cuts in U.S. history."
1508322449000,61180,920597192666157057,false,15298,"...people not interviewed, including Clinton herself. Comey stated under oath that he didn't do this-obviously a fix? Where is Justice Dept?"
1508322060000,71702,920595564064100352,false,18845,"Wow, FBI confirms report that James Comey drafted letter exonerating  Crooked Hillary Clinton long before investigation was complete. Many.."
1508293276000,54253,920474831749025795,false,14572,The most important truth our FOUNDERS understood was: FREEDOM is NOT a gift from Govt. FREEDOM is a GIFT from GOD. 🎥https://t.co/rmAzGt8SuG https://t.co/SrPavwrt2R
1508287483000,35855,920450535005851648,false,7626,"Thank you @Heritage! This is our once-in-a-generation opportunity to revitalize our economy, revive our industry &amp, renew the AMERICAN DREAM! https://t.co/HI30nojsGo"
1508281561000,53431,920425695507042305,false,13412,WOW! https://t.co/eKfRktNVuy
1508281412000,86097,920425069964349445,false,23645,BORDER WALL prototypes underway! https://t.co/arFNO80zmO
